id:INTEGER,title,authors,date,edition,publisher,isbn-13,language,series,age range,pages,lexile
52,"Business Intelligence: Third European Summer School, eBISS 2013, Dagstuhl Castle, Germany, July 7-12, 2013, Tutorial Lectures  ",Esteban Zimányi;,2014/04/30,,Springer,9783319054605,English,Lecture Notes in Business Information Processing (Book 172),,243,
3410,Oracle Enterprise Manager 12c Administration Cookbook,Dhananjay Papde;Vipul Patel;Tushar Nath;,2013/03/15,,Packt Publishing,9781849687409,English,,,324,
286,DW2.0: the next generation of data warehouse architecture ,MEI YING MENG DENG;,2000/01/01,,Machinery Industry Press,9787111288268,,,,,
339,Mastering Apache Cassandra,Nishant Neeraj;,2013/10/25,,Packt Publishing,9781782162681,English,,,340,
5112,Practical Usage of MVS REXX,Anthony S. Rudd;,1996/09/01,,Springer,9783540199526,English,,,310,
2830,SQL: 1999: Understanding Relational Language Components  ,Jim Melton;Alan R. Simon;,2001/06/01,1,Morgan Kaufmann,9781558604568,English,The Morgan Kaufmann Series in Data Management Systems,,893,
1384,"Building Search Applications: Lucene, Lingpipe, and Gate",Manu Konchady;,2008/06,First,Mustru Publishing,9780615204253,English,,,448,
3503,Oracle DBA on UNIX and Linux,Michael Wessler;,2001/11/05,1,Prentice Hall,9780672321580,English,,,600,
1734,Oracle E-Business Suite 12.1  Payables Essentials,S Kaur;JK Hall;,2014/04/07,,CreateSpace Independent Publishing Platform,9781497564213,English,,,140,
5057,"Agile Analytics- A Value-Driven Approach to Business Intelligence & Data Warehousing   by Collier, Ken W  ",Colier;,2011,,"AdisonWesley Profesional, Paperback(2011)",,,,,,
36,Client/Server Networking Protocols  ,Jerry Cashin;,1994/06,,Computer Technology Research,9781566070232,English,Information Technology Report,,186,
3996,Learning to Use Microcomputer Applications: dBASE 5 for DOS  ,Gary B. Shelly;Thomas J. Cashman;Philip J. Pratt;,1995/03,,Boyd & Fraser Pub Co,9780877099024,English,Shelly & Cashman Series,,288,
268,Netezza Underground: The unauthorized tales of derring-do and adventures in resilient data warehousing solutions.,David Birmingham;,2008/10/21,,BookSurge Publishing,9781439207437,English,,,334,
5105,Data warehouse and data mining ,CHEN ZHI BO ZHU;,2009/01/01,,Tsinghua University. Pub. Date :2009-5-1,9787302197102,Chinese,,,,
205,Oracle Parallel Processing,Tushar Mahapatra;Sanjay Mishra;,2000/08/21,,O'Reilly Media,9781565927018,English,,,288,
3985,"Grid Computing: Experiment Management, Tool Integration, and Scientific Workflows  ",Radu Prodan;Thomas Fahringer;,2007/01/03,2007,Springer,9783540692614,English,Lecture Notes in Computer Science / Programming and Software Engineering (Book 4340),,320,
4981,Oracle PL/SQL Language Pocket Reference  ),Steven Feuerstein;Bill Pribyl;Chip Dawes;,2007/10/30,Fourth Edition,O'Reilly Media,9780596514044,English,Pocket Reference (O'Reilly),,180,
2556,e-Business for the Oracle DBA,Meghraj Thakkar;,2001/08/17,,Sams,9780672321474,English,Sams white book,,384,
539,"Data Mining for Intelligence, Fraud & Criminal Detection: Advanced Analytics & Information Sharing Technologies by Westphal, Christopher published by CRC Press  ",,0001,,CRC Press,,,,,,
4776,"Java Practice Questions: Oracle Certified Associate, Java SE 7 Programmer  ",Esteban Herrera;,2013/06/04,,CreateSpace Independent Publishing Platform,9781484042304,English,,,302,
726,Tribal SQL,Diana Dee;Tony Davis;Jen McCown;,2013/09/23,,Red gate books,9781906434809,English,,,466,
3462,Oracle Initialization Parameters Pocket Reference  ),David C. Kreines;,2004/09/04,1,O'Reilly Media,9780596007706,English,Pocket Reference (O'Reilly),,122,
468,Data Warehousing  ,Gill;,1997/09/05,,Prentice Hall & IBD,9789688807927,,,,,
2544,Oracle SQL by Example  ,Alice Rischert;,2004/06/27,3,Prentice Hall,9780131451315,English,,,960,
4011,Computing and Information Sciences: Recent Trends,J. C. Misra;A. Goswami;Pawan Kumar;,2003/04,,Narosa Pub House,9788176463614,English,,,443,
816,Oracle Automatic Storage Management: Under-the-Hood & Practical Deployment Guide  ,Nitin Vengurlekar;Murali Vallath;Rich Long;,2007/11/05,1,McGraw-Hill Osborne Media,9780071496070,English,Oracle Press,,340,
3899,Active Directory For Dummies,Marcia Loughry;,2000/01/05,1,For Dummies,9780764506598,English,--for Dummies,,408,
1857,Bad Data Handbook: Cleaning Up The Data So You Can Get Back To Work,Q. Ethan McCallum;,2012/11/21,1,O'Reilly Media,9781449321888,English,,,264,
4012,Pro SQL Server 2008 Service Broker,Klaus Aschenbrenner;,2011/12/15,1,Apress,9781430243021,English,,,600,
324,Microsoft Access 2013: Comprehensive  ,Philip J. Pratt;Mary Z. Last;,2013/12/31,1,Cengage Learning,9781285168968,English,Shelly Cashman,,856,
1980,"Rules in Database Systems: Second International Workshop, RIDS '95, Glyfada, Athens, Greece, September 25 - 27, 1995. Proceedings  ",Timos Sellis;,1995/09/11,,Springer,9783540603658,English,Lecture Notes in Computer Science (Book 985),,378,
4369,Guide to Client/Server Databases,Joe Salemi;,1995/01/01,,Ziff-Davis Press,9781562763107,English,,,312,
2841,Creating Database-Backed Library Web Pages: Using Open Source Tools,Stephen R. Westman;,2006/04/01,,ALA Editions,9780838909102,English,,,282,
684,70-228: MCSE Guide to Microsoft SQL Server 2000 Administration  ,Mathew Raftree;,2001/08/08,1,Course Technology,9780619035532,English,MCSE Certification,,480,
1399,Instructor's Review Copy - Database Processing  ,David Kroenke;David J. Auer;,2010,,Prentice Hall Pearson,9780132303057,,,,,
4880,Programming Microsoft Access Version 2002    ,Rick Dobson;,2001/01/01,,Microsoft Press,9780735614055,English,Pro Developers,,1110,
3223,Microsoft® Access Version 2002 Plain & Simple,Curtis Frye D.;,2001/11/03,1,Microsoft Press,9780735614543,English,Plain & Simple,,240,
4437,Oracle User Productivity Kit 3.5,Dirk Manuel;,2009/09/23,,Packt Publishing,9781849680165,English,,,540,
4835,Beginning Oracle Application Express 4.2  ,Doug Gault;Karen Cannell;Patrick Cimolini;,2013/03/25,2,Apress,9781430257349,English,Expert's Voice in Oracle,,448,
4490,Effective Oracle by design,Thomas Kyte ZHU;,1991,,China Machine Press,9787111178118,,,,,
3962,Building the Customer-Centric Enterprise: Data Warehousing Techniques for Supporting Customer Relationship Management,Claudia Imhoff;Lisa Loftis;Jonathan G. Geiger;,2001/02/01,1,Wiley,9780471319818,English,,,512,
1172,"Diagrammatic Representation and Inference: 6th International Conference, Diagrams 2010, Portland, OR, USA, August 9-11, 2010, Proceedings  ",Ashok K Goel;Mateja Jamnik;N Hari Narayanan;,2010/07/30,2010,Springer,9783642145995,English,Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence (Book 6170),,356,
88,"Building the Data Warehouse   by Inmon, W H  ",Inmon;,2002,,"Wiley, Paperback(2002)",,,,,,
3749,Sybase SQL Server 11 Unleashed,Jeff Garbus;Woodbeck Et al;David Solomon;,1996/04/16,,Sams,9780672309090,English,Unleashed,,1152,
2407,"Data Warehousing and Knowledge Discovery: 7th International Conference, DaWak 2005, Copenhagen, Denmark, August 22-26, 2005, Proceedings  ",A Min Tjoa;,2005/09/21,2005,Springer,9783540285588,English,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 3589)",,544,
4184,Data warehouse   ,BEN SHE.YI MING;,2000/01/01,,Machinery Industry Press,9787111078890,,,,,
3529,Tru64 UNIX-Oracle9i Cluster Quick Reference  ,Tim Donar;,2002/04/25,1st,Digital Press,9781555582722,English,HP Technologies,,312,
1537,e-Data: Turning Data into Information with Data Warehousing  ,Jill Dyche;,2000/03/24,Custom,Addison-Wesley Pub (Sd),9780201710564,English,,,,
3137,Beginning Access 2003 VBA,Denise M. Gosnell;,2004/09/24,,Wrox,9780764556593,English,,,552,
1766,"Software Engineering Approaches for Offshore and Outsourced Development: First International Conference, SEAFOOD 2007, Zurich, Switzerland, February ... / Programming and Software Engineering)",Bertrand Meyer;Mathai Joseph;,2007/10/01,,Springer,9783540755418,English,Lecture Notes in Computer Science / Programming and Software Engineering (Book 4716),,201,
1104,"Knowledge Discovery from XML Documents: First International Workshop, KDXD 2006, Singapore, April 9, 2006, Proceedings  ",Richi Nayak;Mohammed J. Zaki;,2006/03/23,,Springer,9783540331803,English,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 3915)",,105,
1883,"High Performance Computing for Computational Science - VECPAR 2004: 6th International Conference, Valencia, Spain, June 28-30, 2004, Revised Selected ... Computer Science and General Issues)",Michel Daydé;Jack Dongarra;Vincente Hernández;,2005/06/23,,Springer,9783540254249,English,Lecture Notes in Computer Science / Theoretical Computer Science and General Issues (Book 3402),,732,
1687,Machine Learning in Python: Essential Techniques for Predictive Analysis,Michael Bowles;,2015/03/30,1,Wiley,9781118961742,English,,,336,
1606,Ensemble Methods: Foundations and Algorithms  ,Zhi-Hua Zhou;,2012/06/06,1,Chapman and Hall/CRC,9781439830031,English,Chapman & Hall/Crc Machine Learnig & Pattern Recognition,,236,
4111,Data Warehouse-gestützte Anwendungen: Theorie und Praxiserfahrungen in verschiedenen Branchen  ,Wolfgang Behme;Harry Mucksch;,2001/08/15,2001,Gabler Verlag,9783409116596,German,,,284,
3620,Fundamentals of Database Systems with Oracle 10g Programming: A Primer  ,Ramez Elmasri;Shamkant B. Navathe;,2010/04/10,6,Addison-Wesley,9780132165907,English,,,1172,
2557,Emergent Web Intelligence: Advanced Information Retrieval  ,Richard Chbeir;Youakim Badr;Ajith Abraham;,2010/04/13,2010,Springer,9781849960731,English,Advanced Information and Knowledge Processing,,487,
2165,Oracle Quick Guides Part 2 - Oracle Database Design  ,Malcolm Coxall;Guy Caswell;,2014/08/19,,Malcolm Coxall - Cornelio Books,9788494178368,English,Oracle Quick Guides,,94,
1797,Serialization and Persistent Objects: Turning Data Structures into Efficient Databases,Jiri Soukup;Petr Machácek;,2014/04/24,,Springer,9783642393228,English,,,263,
3516,Essential Oracle 7,Tom Luers;,1995/09,,Sams Publishing,9780672308734,English,,,512,
1310,SQL Server Hardware,Glenn Berry;,2011/06/06,,Red gate books,9781906434632,English,,,340,
725,"Data Mining: Concepts, Models, Methods, and Algorithms",Mehmed Kantardzic;,2011/08/16,2,Wiley-IEEE Press,9780470890455,English,,,552,
1534,Using R to Unlock the Value of Big Data: Big Data Analytics with Oracle R Enterprise and Oracle R Connector for Hadoop,Mark Hornick;Tom Plunkett;,2013/06/06,1,McGraw-Hill Osborne Media,9780071824385,English,,,84,
2707,Access 2013: The Missing Manual,Matthew MacDonald;,2013/04/28,1,O'Reilly Media,9781449357412,English,Missing Manual,,866,
3049,Research and Trends in Data Mining Technologies and Applications    ,David Taniar;,2007/02/05,,IGI Global,9781599042718,English,Advanced Topics in Data Warehousing and Mining,,340,
2695,SAP Simplified: Part A of SAP and BW Data Warehousing How to Plan and Implement,Arshad Khan;,2006/04/01,,"Khan Consulting and Publishing, LLC",9780977283804,English,,,150,
698,Data Mining in Bioinformatics  ,Jason T. L. Wang;Mohammed J. Zaki;Hannu Toivonen;,2004/09/17,,Springer,9783540638889,English,Advanced Information and Knowledge Processing,,340,
3008,DB2  Express: Easy Development and Administration,Paul Yip;Kit Man Cheung;Jason Gartner;,2004/10/08,,IBM Press,9780131463974,English,,,496,
13,Formal Ontology in Information Systems  ,N. Guarino;,1998/01/01,,IOS Press,9789051993998,English,Frontiers in Artificial Intelligence and Applications,,347,
4401,Bayesian Inference,Hanns L. Harney;H.L. Harney;,2003/05/20,2003,Springer,9783540003977,English,Advanced Texts in Physics,,300,
1501,Visual Basic 2005 By Practice  ,Mike Mostafavi;,2007/03/22,1,Charles River Media,9781584504412,English,Charles River Media Programming,,507,
4819,Data Warehousing,,2004/11/15,,BPB Publications,9788176569286,English,,,,
1248,Tika in Action,Chris Mattmann;Jukka Zitting;,2011/12/11,1,Manning Publications,9781935182856,English,,,256,
1546,"Data Warehousing and Knowledge Discovery: 12th International Conference, DaWaK 2010, Bilbao, Spain, August 30 - September 2, 2010, Proceedings ... Applications, incl. Internet/Web, and HCI)",Mukesh K. Mohania;A Min Tjoa;,2010/08/18,,Springer,9783642151040,English,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 6263)",,338,
1759,XML For Dummies  ),Ed Tittel;Frank Boumphrey;,2000/05/05,2nd,For Dummies,9780764506925,English,For Dummies (Computer/Tech),,378,
1226,Viral Data in SOA: An Enterprise Pandemic,Neal A. Fishman;,2009/07/16,1,IBM Press,9780137001804,English,,,288,
3945,A First Look at SQL Server 2005 for Developers,Bob Beauchemin;Niels Berglund;Dan Sullivan;,2004/07/05,,Addison-Wesley Professional,9780321180599,English,,,736,
148,Murach's Oracle SQL and PL/SQL  ,Joel Murach;,2008/08/01,,Mike Murach & Associates,9781890774509,English,,,600,
2178,"Computational Linguistics and Intelligent Text Processing: 10th International Conference, CICLing 2009, Mexico City, Mexico, March 1-7, 2009, ... Computer Science and General Issues)",Alexander Gelbukh;,2009/02/16,2009,Springer,9783642003813,English,Lecture Notes in Computer Science / Theoretical Computer Science and General Issues (Book 5449),,604,
4619,"Data Mining: Concepts, Models and Techniques  ",Florin Gorunescu;,2011/06/17,2011,Springer,9783642197208,English,Intelligent Systems Reference Library (Book 12),,360,
2042,Performance Tuning with SQL Server Dynamic Management Views  ,Louis Davidson;Tim Ford;,2010/09/01,,Red gate books,9781906434472,English,High Performance SQL Server,,344,
1813,"SQL Interoperability Joes 2 Pros: A Guide to Integrating SQL Server with XML, C#, and PowerShell  ",Rick A. Morelan;Jessica Brown;Vinay Chopra;,2011/07/05,,CreateSpace Independent Publishing Platform,9781451579505,English,Sql Exam Prep Series 70-433,,418,
28,Effective Data Base Design  ,William H. Inmon;,1981/02,First,Prentice Hall,9780132414890,English,Prentice-Hall Series in Data Processing Management,,303,
92,Data Resource Simplexity: How Organizations Choose Data Resource Success or Failure,Michael H. Brackett;,2011/04/01,,"Technics Publications, LLC",9781935504108,English,,,642,
1978,Instant MongoDB,Amol Nayak;,2013/07/26,,Packt Publishing,9781782169703,English,,,72,
4332,Professional WebObjects with Java,Thomas Termini;Pierce Wetter;Ben Galbraith;,2001/10,,Peer Information,9781861004314,English,,,500,
1360,"Advances in Multimedia Modeling: 13th International Multimedia Modeling Conference, MMM 2007, Singapore, January 9-12, 2007, Proceedings, Part II ... Applications, incl. Internet/Web, and HCI)",Tat-Jen Cham;Jianfei Cai;Chitra Dorai;,2006/12/22,2006,Springer,9783540694281,English,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 4352)",,744,
192,Using Oracle 8,David Austin;,1998/07,,Que Pub,9780789716538,English,Using,,805,
1891,Microsoft® SQL Server 2005 Analysis Services Step by Step  ,Reed Jacobsen;Hitachi Consulting;Stacia Misner;,2006/04/07,PAP/CDR,Microsoft Press,9780735621992,English,Step by Step Developer,,400,
4674,Essential ADO.NET,Bob Beauchemin;,2002/05/28,,Pearson Education,9780201758665,English,DevelopMentor,,560,
806,Administering Informix Dynamic Server: Building the Foundation,Carlton Doe;,2008/10/15,1,Mc Press,9781583470763,English,,,400,
5078,"The World Wide Web and Databases: Third International Workshop WebDB2000, Dallas, TX, USA, May 18-19, 2000. Selected Papers  ",Dan Suciu;Gottfried Vossen;,2001/03/14,,Springer,9783540418269,English,Lecture Notes in Computer Science (Book 1997),,280,
1167,Future Visions on Biomedicine and Bioinformatics 2: A Liber Amicorum in Memory of Swamy Laxminarayan  ,Lodewijk Bos;Denis Carroll;Luis Kun;,2011/07/11,2011,Springer,9783642195532,English,Communications in Medical and Care Compunetics (Book 2),,106,
4367,"The Burrows-Wheeler Transform:: Data Compression, Suffix Arrays, and Pattern Matching",Donald Adjeroh;Timothy Bell;Amar Mukherjee;,2008/07/25,2008,Springer,9780387789088,English,,,352,
719,Visual Statistics Text with Student CD-ROM package,David P Doane;Ronald L Tracy;Kieran Mathieson;,2000/10/25,2,McGraw-Hill/Irwin,9780072400946,English,,,430,
572,Data Warehouse Design: Modern Principles and Methodologies,Golfarelli / Rizzi;,2009,,TBS,,,,,,
1455,Support Vector Machines  ,Ingo Steinwart;Andreas Christmann;,2008/08/12,2008,Springer,9780387772417,English,Information Science and Statistics,,602,
3562,The ColdFusion 4.0 Web Application Construction Kit,Ben Forta;,1998/12/23,3rd,Que,9780789718099,English,,,1032,
2928,C & Data Structures  ,P S Deshpande;O G Kakde;,2004/01/15,1,Charles River Media,9781584503385,English,Charles River Media Computer Engineering,,700,
2567,SQL Pocket Guide  ),Jonathan Gennick;,2006/04/24,Second Edition,O'Reilly Media,9780596526887,English,Pocket Reference (O'Reilly),,192,
1470,"Databases, Information Systems, and Peer-to-Peer Computing: International Workshops, DBISP2P 2005/2006, Trondheim, Norway, August 28-29, 2006, Revised ... Applications, incl. Internet/Web, and HCI)",Gianluca Moro;Sonia Bergamaschi;Sam Joseph;,2007/04/17,2007,Springer,9783540716600,English,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 4125)",,420,
300,"Recent Advances in Parallel Virtual Machine and Message Passing Interface: 11th European PVM/MPI Users' Group Meeting, Budapest, Hungary, September ...  ",Dieter Kranzlmüller;Peter Kacsuk;Jack Dongarra;,2004/11/10,2004,Springer,9783540231639,English,Lecture Notes in Computer Science (Book 3241),,458,
2414,"Camera-Based Document Analysis and Recognition: 5th International Workshop, CBDAR 2013, Washington, DC, USA, August 23, 2013, Revised Selected Papers ... Vision, Pattern Recognition, and Graphics)",Masakazu Iwamura;Faisal Shafait;,2014/04/30,,Springer,9783319051666,English,"Lecture Notes in Computer Science / Image Processing, Computer Vision, Pattern Recognition, and Graphics (Book 8357)",,187,
1389,"The Elements of Statistical Learning: Data Mining, Inference, and Prediction, Second Edition  ",Trevor Hastie;Robert Tibshirani;Jerome Friedman;,2011/04/12,2nd ed. 2009. Corr. 7th printing 2013,Springer,9780387848570,English,Springer Series in Statistics,,745,
865,Data Mining Methods and Models,Daniel T. Larose;,2006/01/30,1,Wiley-IEEE Press,9780471666561,English,,,344,
4590,Sentiment Analysis for PTSD Signals  ,Vadim Kagan;Edward Rossini;Demetrios Sapounas;,2013/11/30,2013,Springer,9781461430964,English,SpringerBriefs in Computer Science,,81,
4016,"Data Warehousing and the Management Accountant by Cobb, Ian.    ",,0001/06/01,,"CIMA,2001",,,,,,
2910,"Agent and Multi-Agent Systems: Technologies and Applications: First KES International Symposium, KES-AMSTA 2007, Wroclaw, Poland, May 31-June 1, 2007, ... / Lecture Notes in Artificial Intelligence)",Adam Grzech;,2007/05/24,2007,Springer,9783540728290,English,Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence (Book 4496),,1046,
1002,Oracle Shell Scripting: Linux and UNIX Programming for Oracle    ,Jon Emmons;Donald K. Burleson;Zach Tirrell;,2007/05/28,,Rampant Techpress,9780977671557,English,Oracle In-Focus series,,293,
4116,Geostatistics for Seismic Data Integration in Earth Models    ,Olivier Dubrule;,2003/01/01,,Society Of Exploration Geophysicists,9781560801214,English,Distinguished Instructor Series (Book 6),,279,
4341,Data Visualization: a successful design process,Andy Kirk;,2012/12/26,,Packt Publishing,9781849693462,English,,,206,
1126,Learning WCF: A Hands-on Guide,Michele Leroux Bustamante;,2007/06/03,1st,O'Reilly Media,9780596101626,English,,,610,
1793,Mastering DynamoDB,Tanmay Deshpande;,2014/08/25,,Packt Publishing - ebooks Account,9781783551958,English,,,230,
3267,Oca Oracle9i Associate DBA Certification Exam Guide with CDROM  ),Jason S. Couchman;Sudheer Marisetti;,2002/05,,Osborne/McGraw-Hill,9780072225365,English,Oracle (McGraw-Hill),,1006,
254,Developing with Couchbase Server,MC Brown;,2013/02/14,1,O'Reilly Media,9781449331160,English,,,88,
4450,"Advances in Multimedia Modeling: 13th International Multimedia Modeling Conference, MMM 2007, Singapore, January 9-12, 2007, Proceedings, Part I ... Applications, incl. Internet/Web, and HCI)",Tat-Jen Cham;Jianfei Cai;Chitra Dorai;,2006/12/22,2006,Springer,9783540694212,English,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 4351)",,797,
340,"Database and Expert Systems Applications: 21st International Conference, DEXA 2010, Bilbao, Spain, August 30 - September 3, 2010, Proceedings, Part I ... Applications, incl. Internet/Web, and HCI)",Pablo García Bringas;Abdelkader Hameurlain;Gerald Quirchmayr;,2010/08/18,2010,Springer,9783642153631,English,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 6261)",,523,
4492,Expert Oracle Application Express Plugins: Building Reusable Components  ,Martin D'Souza;,2011/11/28,1,Apress,9781430235033,English,Expert's Voice in Oracle,,224,
2299,"Constrained Clustering: Advances in Algorithms, Theory, and Applications  ",Sugato Basu;Ian Davidson;Kiri Wagstaff;,2008/08/18,0,Chapman and Hall/CRC,9781450410649,English,Chapman & Hall/CRC Data Mining and Knowledge Discovery Series,,472,
4043,Oracle Developer/2000 Forms,Albert Lulushi;,1998/11,,Prentice Hall PTR,9780139490330,English,,,952,
5034,Large-scale 3D Data Integration: Challenges and Opportunities  ,Sisi Zlatanova;David Prosperi;,2005/10/14,0,CRC Press,9780849398988,English,Gisdata,,256,
955,"Behavior Computing: Modeling, Analysis, Mining and Decision",Longbing Cao;Philip S. Yu;,2012/04/12,2012,Springer,9781447129684,English,,,372,
1336,Visual Saliency Computation: A Machine Learning Perspective  ,Jia Li;Wen Gao;,2014/05/19,,Springer,9783319056418,English,"Lecture Notes in Computer Science / Image Processing, Computer Vision, Pattern Recognition, and Graphics (Book 8408)",,240,
3792,Oracle UPK 11 Development: Create high-quality training material using Oracle User Productivity Kit 11,Dirk Manuel;,2013/03/04,,CreateSpace Independent Publishing Platform,9781482009378,English,,,716,
4703,Look Smarter Than You Are With Essbase Studio,Glenn Schwartzberg;,2011/08/26,,lulu.com,9781458362438,English,,,230,
2073,Programming Microsoft LINQ in .NET Framework 4  ,Marco Russo;Paolo Pialorsi;,2010/12/03,1,Microsoft Press,9780735640573,English,Developer Reference,,650,
3645,Distributed Programming Paradigms with Cryptography Applications  ,Jonathan S. Greenfield;,1994/10/26,,Springer,9783540584964,English,Lecture Notes in Computer Science (Book 870),,184,
5005,Business unIntelligence: Insight and Innovation beyond Analytics and Big Data,Dr. Barry Devlin;,2013/10/01,,"Technics Publications, LLC",9781935504566,English,,,300,
248,"Natural Language Processing  and Information Systems: 16th International Conference on Applications of Natural Language to Information Systems, NLDB ... Applications, incl. Internet/Web, and HCI)",Rafael Munoz;Andres Montoyo;Elisabeth Metais;,2011/06/22,,Springer,9783642223266,English,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 6716)",,350,
965,Data Structures Using Pascal,Aaron M. Tenenbaum;,1997/11/04,2,Prentice Hall,9780131966680,English,Prentice-Hall Software Series,,774,
2942,Microsoft SQL Server 2008 Reporting Services Step by Step  ,Stacia Misner;,2009/03/07,1,Microsoft Press,9780735626478,English,Step by Step Developer,,576,
99,"Citizen in Sensor Networks: Second International Workshop, CitiSens 2013, Barcelona, Spain, September 19, 2013, Revised Selected Papers  ",Jordi Nin;Daniel Villatoro;,2014/01/31,,Springer,9783319041773,English,Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence (Book 8313),,109,
4426,Data Warehouse. Teoria e pratica della progettazione,Stefano Rizzi Matteo Golfarelli;,2006/01/01,,McGraw-Hill Companies,9788838662911,Italian,,,,
1369,Transactions on Computational Systems Biology X  ,Corrado Priami;Falko Dressler;Ozgur Akan;,2008/12/18,,Springer,9783540922728,English,Lecture Notes in Computer Science / Transactions on Computational Systems Biology (Book 5410),,197,
2393,Database Design and Development: A Visual Approach,Raymond Frost;John Day;Craig Van Slyke;,2005/11/03,1,Prentice Hall,9780130351227,English,,,528,
643,Oracle9i DBA 101,Marlene Theriault;Rachel Carmichael;James Viscusi;,2002/06/25,1,McGraw-Hill Osborne Media,9780072224740,English,Osborne ORACLE Press Series,,550,
610,Oracle 11g for Dummies,Chris Zeis;Chris Ruel;Wessler;,2009/01/14,1,For Dummies,9780470277652,English,,,408,
2763,Data Mining and Knowledge Discovery Handbook  ,Oded Maimon;Lior Rokach;,2010/10/22,2nd ed. 2010,Springer,9780387098227,English,Springer series in solid-state sciences,,1285,
3973,"Connecting the Data: Data Integration Techniques for Building an Operational Data Store   by Bobak, Angelo R. published by Technics Publications, LLC  ",,0100,,"Technics Publications, LLC",,,,,,
3553,"IBM DB2 Database Interview Questions, Answers and Explanations: IBM DB2 Database  Certification Review",Jim Stewart;,2006/07/01,,Equity Press,9781933804354,English,,,144,
2382,Data Structures and Abstractions with Java  ,Frank Carrano;,2006/08/14,2,Prentice Hall,9780132370455,English,,,1024,
1323,Oracle CRM On Demand Combined Analyses  ,Michael D. Lairson;,2010/11/01,1,McGraw-Hill Osborne Media,9780071745383,English,Oracle Press,,192,
2876,MOS 2010 Study Guide for Microsoft OneNote Exam  ,CJ Microsoft Corporation;,2011/12/25,1,Microsoft Press,9780735665941,English,MOS Study Guide,,160,
3965,"Evolutionary Computation, Machine Learning and Data Mining in Bioinformatics: 11th European Conference, EvoBIO 2013, Vienna, Austria, April 3-5, 2013, ... Computer Science and General Issues)",Leonardo Vanneschi;William S. Bush;Mario Giacobini;,2013/02/22,2013,Springer,9783642371882,English,Lecture Notes in Computer Science / Theoretical Computer Science and General Issues (Book 7833),,217,
33,Conceptual Schema and Relational Database Design: A Fact Oriented Approach,G. M. Nijssen;T. A. Halpin;,1989/08,,Prentice Hall,9780131672635,English,,,356,
966,Programming Entity Framework,Julia Lerman;,2009/02/10,1,O'Reilly Media,,English,,,832,
2200,Connecting the Data: Data Integration Techniques for Building an Operational Data Store  ,Angelo R. Bobak;,2012/09/25,,"Technics Publications, LLC",9781935504221,English,,,248,
3774,Cult of Analytics: Driving online strategies using web analytics  ,Steve Jackson;,2009/06/19,1,taylor & francis,9781856176118,English,Emarketing Essentials,,288,
3470,Microsoft® SQL Server® 2008 Analysis Services Step by Step  ,Scott Cameron;,2009/04/15,,Microsoft Press,9780735626201,English,Step by Step Developer,,448,
1893,Information Sharing on the Semantic Web  ,Heiner Stuckenschmidt;Frank van Harmelen;,2010/12/15,,Springer,9783642058233,English,Advanced Information and Knowledge Processing,,276,
4107,Ensemble Methods in Data Mining: Improving Accuracy Through Combining Predictions  ,Giovanni Seni;John Elder;Robert Grossman;,2010/02/24,,Morgan and Claypool Publishers,9781608452842,English,Synthesis Lectures on Data Mining and Knowledge Discovery,,126,
4660,Using Powerbuilder 5: Special Edition  ),Charles A. Wood;,1996/05,,Que Pub,9780789707543,English,Using ... (Que),,898,
4937,Java Database Best Practices,George Reese;,2003/05/21,1,O'Reilly Media,9780596005221,English,,,304,
151,Visual Basic Web Database Interactive Course    ,Gunnit S. Khurana;Satwant S. Gadhok;,1997/01/01,,Waite Group Press,9781571690975,English,Zone,,776,
1472,A Slacker's Guide to Utilizing VBScripts in a Teradata Environment,Mark Swanson;,2014/02/28,,Slacker Publications,9780615962276,English,,,104,
4684,Data Analysis: The Key to Data Base Design,Richard C. Perkinson;,1984/04,First Edition,Q E D Pub Co,9780894351051,English,,,300,
4022,Analyzing the Analyzers: An Introspective Survey of Data Scientists and Their Work,Harlan Harris;Sean Murphy;Marck Vaisman;,2013/06/25,1,O'Reilly Media,9781449371760,English,,,40,
1073,Inside Microsoft® SQL Server 2005: The Storage Engine  ,Kalen Delaney;,2006/10/18,2005 ed.,Microsoft Press,9780735621053,English,Developer Reference,,464,
3499,Entity-relationship Approach to Logical Database Design: The Original Work of Dr.Chen,Peter P. Chen;,1992/12,,DA Information Services,9780894353840,English,,,84,
1962,Sams Teach Yourself SQL in 24 Hours  ,Ryan Stephens;Ron Plew;Arie D. Jones;,2008/06/09,4,Sams Publishing,9780672330186,English,,,504,
