@info
{
    "table":{
        "name":"trainPnPsdPld2",
        "description":"",
        "idAttrib":{
            "name":"pairID",
            "type":"INTEGER"
        },
        "projectName":"wgec_el_2",
        "attributes":[
            {
                "name":"pairID",
                "type":"INTEGER"
            },
            {
                "name":"walmart.id",
                "type":"TEXT"
            },
            {
                "name":"vendor.id",
                "type":"TEXT"
            },
            {
                "name":"label",
                "type":"INTEGER"
            }
        ]
    }
}

@data
pairID:INTEGER,walmart.id:TEXT,vendor.id:TEXT,label:INTEGER
7558,17182071,17182072#eBags,0
7559,17182014,17182072#eBags,0
7560,17182015,17182072#eBags,0
7561,34918406,17209475#eBags,0
7562,17209472,17209475#eBags,0
7566,17211209,17211204#eBags,0
7568,17211209,17211207#eBags,0
7570,17134162,17211248#eBags,0
7573,17277030,17277023#eBags,0
7574,17277029,17277023#eBags,0
7575,17277022,17277023#eBags,0
7579,32548033,19293725#ivgStores,0
7580,21718415,17395938#eBags,0
7581,22215196,17395938#eBags,0
7582,17395975,17395976#eBags,0
7583,17395923,17395976#eBags,0
7584,17395981,17395976#eBags,0
7585,21760786,17395984#eBags,0
7587,15992053,17510955#eBags,0
7592,16480768,17787033#eBags,0
7593,28826971,17787033#eBags,0
7594,17787042,17787038#eBags,0
7595,17787041,17787038#eBags,0
7596,17787017,17787038#eBags,0
7602,12187862,17811918#eBags,0
7603,15525102,17811918#eBags,0
7604,21128586,17811918#eBags,0
7605,19351665,19351652#ivgStores,0
7606,19205308,19394058#ivgStores,0
7607,41077349,19410149#ivgStores,0
7608,32804999,19410149#ivgStores,0
7609,35061579,19410157#ivgStores,0
7610,41447437,19410157#ivgStores,0
7611,19410165,19410174#ivgStores,0
7612,19410169,19410177#ivgStores,0
7613,19410180,19410177#ivgStores,0
7614,17395972,19418581#ivgStores,0
7615,17395976,19418581#ivgStores,0
7617,23425303,19400593#eBags,0
7618,19480519,19480521#eBags,0
7619,19480523,19480521#eBags,0
7624,40389451,19633522#ivgStores,0
7625,40204782,19633522#ivgStores,0
7629,19519675,19519681#eBags,0
7630,19853735,19519681#eBags,0
7631,19519690,19519683#eBags,0
7632,19853735,19519683#eBags,0
7633,19519666,19519717#eBags,0
7634,19853735,19519717#eBags,0
7640,42891220,42890258#Babyhaven,0
7641,42889663,42890258#Babyhaven,0
7644,16541902,19691453#eBags,0
7645,16523327,19691453#eBags,0
7646,19691394,19691453#eBags,0
7647,19858302,19858305#eBags,0
7648,19858304,19858305#eBags,0
7651,14898802,19977241#eBags,0
7652,12179498,10073811#eBags,0
7653,12184684,10073811#eBags,0
7654,12181272,10333813#eBags,0
7655,12180274,10333813#eBags,0
7656,29832704,29996303#Perf-Moto,0
7657,41749600,10737654#eBags,0
7658,10988693,10811437#eBags,0
7659,14659980,10811437#eBags,0
7660,10988695,10988706#eBags,0
7661,12179591,10988706#eBags,0
7662,21921849,10988706#eBags,0
7663,12181617,11068303#eBags,0
7664,12181607,11068303#eBags,0
7665,12183225,11068303#eBags,0
7670,11090787,11090784#eBags,0
7671,11988066,11988068#eBags,0
7672,11988055,11988068#eBags,0
7673,4217014,11988073#eBags,0
7674,11988072,11988073#eBags,0
7675,11997515,11997529#eBags,0
7676,22051959,11997529#eBags,0
7677,21043833,11997529#eBags,0
7678,12086221,12086223#eBags,0
7679,12086224,12086223#eBags,0
7680,19341635,12179435#eBags,0
7681,19341634,12179435#eBags,0
7684,12179544,12179437#eBags,0
7693,19788776,19788780#ivgStores,0
7694,41280879,10226394#ivgStores,0
7695,20845182,12181146#eBags,0
7696,20844636,12181146#eBags,0
7697,41076854,10298536#ivgStores,0
7704,32550157,10401098#ivgStores,0
7707,33347335,10714495#ivgStores,0
7708,20468956,10737653#ivgStores,0
7709,34922571,10737653#ivgStores,0
7710,8144086,10741276#ivgStores,0
7711,12187446,12183390#eBags,0
7712,12184905,12183390#eBags,0
7713,33474766,10983254#ivgStores,0
7714,24266707,11027892#ivgStores,0
7715,19486155,11039681#ivgStores,0
7716,22781940,12184895#eBags,0
7717,12181613,12184895#eBags,0
7718,12185573,12184902#eBags,0
7719,12185968,12184902#eBags,0
7720,11319422,11319424#ivgStores,0
7721,11331698,11319424#ivgStores,0
7722,11961840,11319424#ivgStores,0
7723,11961323,11319438#ivgStores,0
7724,41778222,11319438#ivgStores,0
7725,33450364,11968852#ivgStores,0
7726,11968813,11968852#ivgStores,0
7727,29389234,29197041#Perf-Moto,0
7728,29854412,29197041#Perf-Moto,0
7729,12187446,12185458#eBags,0
7730,12184905,12185458#eBags,0
7731,12184884,12185458#eBags,0
7732,21732103,12179984#ivgStores,0
7733,12184883,12179984#ivgStores,0
7734,21732123,12179984#ivgStores,0
7735,12184902,12185969#eBags,0
7736,12187446,12185969#eBags,0
7740,21709114,12181608#ivgStores,0
7741,17395981,12181608#ivgStores,0
7742,21732103,12181613#ivgStores,0
7743,12184883,12181613#ivgStores,0
7744,21732123,12181613#ivgStores,0
7745,21709114,12181620#ivgStores,0
7746,17395981,12181620#ivgStores,0
7747,12187862,12186195#eBags,0
7748,15525102,12186195#eBags,0
7749,21128586,12186195#eBags,0
7753,12184135,12184163#ivgStores,0
7754,12342531,12184163#ivgStores,0
7756,17395976,12185969#ivgStores,0
7758,19418581,12185969#ivgStores,0
7759,17395981,12185969#ivgStores,0
7774,40293863,40294040#Babyhaven,0
7775,40307470,40294040#Babyhaven,0
7777,12342529,12342654#eBags,0
7778,16541978,12574851#ivgStores,0
7779,33808819,12574851#ivgStores,0
7780,33348154,13045729#ivgStores,0
7781,32516079,13056061#ivgStores,0
7782,35106746,13056061#ivgStores,0
7783,32526545,13056061#ivgStores,0
7784,33835417,13056411#ivgStores,0
7785,31155095,13056438#ivgStores,0
7786,35098880,13056438#ivgStores,0
7787,34042965,13056468#ivgStores,0
7788,33895682,13056468#ivgStores,0
7789,33946313,13056475#ivgStores,0
7790,13056476,13056475#ivgStores,0
7791,33946313,13056479#ivgStores,0
7792,32545299,13056479#ivgStores,0
7793,34954174,13056479#ivgStores,0
7794,32542286,13056486#ivgStores,0
7795,13056571,13056569#ivgStores,0
7796,33836735,13056569#ivgStores,0
7797,33836735,13056609#ivgStores,0
7798,32511770,13056609#ivgStores,0
7799,32111839,13056609#ivgStores,0
7800,35097852,13056649#ivgStores,0
7801,32699630,13056649#ivgStores,0
7802,35098947,13056649#ivgStores,0
7803,41081439,13056844#ivgStores,0
7804,41082861,13056844#ivgStores,0
7805,42553195,13056844#ivgStores,0
7806,13056853,13056854#ivgStores,0
7807,23133756,13056864#ivgStores,0
7808,32549666,13056864#ivgStores,0
7809,35095337,13056864#ivgStores,0
7810,35106409,13056916#ivgStores,0
7811,29566551,13056916#ivgStores,0
7812,33833629,13056916#ivgStores,0
7813,32111431,13072989#ivgStores,0
7814,29922247,13073311#ivgStores,0
7815,39984496,13073311#ivgStores,0
7816,26779252,13081316#ivgStores,0
7817,13056861,13081316#ivgStores,0
7818,32113856,13081541#ivgStores,0
7819,32119017,13081541#ivgStores,0
7820,13081540,13081541#ivgStores,0
7821,16489723,12359359#eBags,0
7822,16489720,12359359#eBags,0
7823,32119017,13081542#ivgStores,0
7824,32113856,13081542#ivgStores,0
7825,32118270,13081547#ivgStores,0
7826,23140292,13081547#ivgStores,0
7827,32113856,13081547#ivgStores,0
7830,41460989,13215604#ivgStores,0
7831,13215623,13215604#ivgStores,0
7832,12360591,12360592#eBags,0
7833,15524255,12360592#eBags,0
7834,11065167,13442794#ivgStores,0
7835,12426225,12425998#eBags,0
7836,12425997,12425998#eBags,0
7838,12426225,12425999#eBags,0
7839,12425997,12425999#eBags,0
7843,34942980,12427600#eBags,0
7844,12427806,12427600#eBags,0
7850,12472852,12472855#eBags,0
7851,26090886,12472855#eBags,0
7852,32744992,14235489#ivgStores,0
7853,31414620,14235489#ivgStores,0
7854,12343825,14236018#ivgStores,0
7855,29971313,29407394#Perf-Moto,0
7856,29970992,29407394#Perf-Moto,0
7857,10893501,13219508#eBags,0
7858,22213353,13219508#eBags,0
7859,10603465,13219554#eBags,0
7861,15992048,13246678#eBags,0
7863,29980373,29827286#Perf-Moto,0
7865,22351380,13447809#eBags,0
7866,13730078,13730079#eBags,0
7867,13730101,13730079#eBags,0
7868,13730078,13730106#eBags,0
7869,13730101,13730106#eBags,0
7870,14291376,14291365#eBags,0
7871,14291342,14291365#eBags,0
7873,14313267,14313249#eBags,0
7883,31398070,14916149#ivgStores,0
7884,32526981,14916149#ivgStores,0
7885,23134150,14916412#ivgStores,0
7886,14922534,14916412#ivgStores,0
7887,13056448,14916412#ivgStores,0
7890,10988694,14898784#eBags,0
7891,13056448,14922528#ivgStores,0
7892,10988700,14898784#eBags,0
7893,13056469,14922528#ivgStores,0
7894,16332633,14898784#eBags,0
7895,17787016,14898831#eBags,0
7896,41746094,14922535#ivgStores,0
7897,16561762,14898831#eBags,0
7898,33946142,14922535#ivgStores,0
7899,16561918,14898831#eBags,0
7903,12359948,14967497#eBags,0
7910,22088756,15026709#eBags,0
7911,12180420,15026709#eBags,0
7917,12187862,15042407#eBags,0
7918,15525102,15042407#eBags,0
7919,21128586,15042407#eBags,0
7922,33836735,14931494#ivgStores,0
7923,32513352,14931494#ivgStores,0
7925,15172509,15120527#eBags,0
7926,14978721,15120527#eBags,0
7928,15129382,15129407#eBags,0
7929,15751668,15152490#eBags,0
7930,15751648,15152490#eBags,0
7931,19341635,15161676#eBags,0
7932,12179435,15161676#eBags,0
7933,13219557,15167260#eBags,0
7934,4217012,15167260#eBags,0
7936,15229562,15229591#eBags,0
7937,22360797,15229591#eBags,0
7938,34093742,14972021#ivgStores,0
7939,14650010,15268314#eBags,0
7941,14898796,15268315#eBags,0
7942,15435530,15435529#eBags,0
7943,15550231,15435529#eBags,0
7944,16326129,15524229#eBags,0
7945,15524250,15524229#eBags,0
7955,29985245,29832657#Perf-Moto,0
7957,17811941,15570533#eBags,0
7958,32558166,15074478#ivgStores,0
7959,33474985,15074478#ivgStores,0
7960,29985123,29832814#Perf-Moto,0
7961,29968971,29832814#Perf-Moto,0
7969,34337626,15657841#eBags,0
7970,15172515,15657841#eBags,0
7972,22269798,15722418#eBags,0
7973,16660861,15722449#eBags,0
7974,15722382,15722449#eBags,0
7975,16660729,15722449#eBags,0
7976,15743221,15743222#eBags,0
7977,15751636,15743222#eBags,0
7978,15751625,15751627#eBags,0
7979,15751681,15751627#eBags,0
7980,32805021,15410642#ivgStores,0
7982,15779562,15779553#eBags,0
7983,41084392,15523650#ivgStores,0
7984,15842141,15842139#eBags,0
7985,41084768,15523650#ivgStores,0
7986,22212350,15842139#eBags,0
7987,41100557,15523650#ivgStores,0
7988,15842139,15842141#eBags,0
7989,22212350,15842141#eBags,0
7995,22293444,16225377#eBags,0
7996,22290791,16225377#eBags,0
7997,16225387,16225377#eBags,0
7998,34912972,16489778#eBags,0
7999,20896472,16489778#eBags,0
8000,34021275,16489778#eBags,0
8001,26400096,16531463#eBags,0
8002,26400097,16531463#eBags,0
8003,26399713,16531463#eBags,0
8004,26400096,16531464#eBags,0
8005,26400097,16531464#eBags,0
8006,26399713,16531464#eBags,0
8007,15060480,16540714#eBags,0
8008,36904381,16540714#eBags,0
8009,16541898,16540714#eBags,0
8017,16561676,16561785#eBags,0
8018,16561670,16561785#eBags,0
8019,16561669,16561785#eBags,0
8020,17787016,16561918#eBags,0
8022,16561926,16561922#eBags,0
8023,16561928,16561922#eBags,0
8024,16561929,16561922#eBags,0
8030,40140473,15676861#ivgStores,0
8031,41101299,15676861#ivgStores,0
8032,32519067,15676928#ivgStores,0
8033,22580436,15676928#ivgStores,0
8037,16660765,16660846#eBags,0
8047,15042325,16794841#eBags,0
8048,16794829,16794841#eBags,0
8049,27512159,16794841#eBags,0
8053,16954413,16954439#eBags,0
8054,22664411,17032626#eBags,0
8055,28827871,17032626#eBags,0
8056,28826966,17032626#eBags,0
8057,21551630,17129661#eBags,0
8058,22144398,17129661#eBags,0
8061,17134162,17134138#eBags,0
8062,17134135,17134138#eBags,0
8063,17134161,17134138#eBags,0
8064,17165094,17165095#eBags,0
8065,17165097,17165095#eBags,0
8066,17165406,17165405#eBags,0
8067,21551645,17165405#eBags,0
8068,39115098,17196158#eBags,0
8069,39115099,17196158#eBags,0
8070,39115100,17196158#eBags,0
8071,17211176,17211175#eBags,0
8072,17212352,17211175#eBags,0
8073,17212351,17211175#eBags,0
8074,17212349,17212347#eBags,0
8077,17134162,17253664#eBags,0
8078,32519067,15994410#ivgStores,0
8079,22580436,15994410#ivgStores,0
8080,40216124,15994410#ivgStores,0
8081,17253663,17350674#eBags,0
8082,17253664,17350674#eBags,0
8083,17134162,17350674#eBags,0
8086,16318437,16318431#ivgStores,0
8087,16318435,16318431#ivgStores,0
8088,17396016,17395923#eBags,0
8089,19418581,17395923#eBags,0
8091,21889921,17395950#eBags,0
8092,17395923,17396016#eBags,0
8093,31396704,16353347#ivgStores,0
8094,17472706,17472703#eBags,0
8095,17472705,17472703#eBags,0
8096,43095377,17472703#eBags,0
8097,17472706,17472705#eBags,0
8098,15689238,16401828#ivgStores,0
8099,16915377,16401828#ivgStores,0
8100,33791318,16401828#ivgStores,0
8101,17756891,17756890#eBags,0
8102,17756895,17756890#eBags,0
8103,17756894,17756895#eBags,0
8104,17756897,17756895#eBags,0
8105,17756903,17756940#eBags,0
8106,17756902,17756940#eBags,0
8107,17756904,17756940#eBags,0
8108,28826973,17787017#eBags,0
8109,33695102,17787017#eBags,0
8116,29978983,29843665#Perf-Moto,0
8117,29389089,29843665#Perf-Moto,0
8118,10992516,16472530#ivgStores,0
8121,35097852,16539626#ivgStores,0
8122,32699630,16539626#ivgStores,0
8123,35098947,16539626#ivgStores,0
8124,15689238,16595129#ivgStores,0
8125,16915377,16595129#ivgStores,0
8126,40307435,40485763#Babyhaven,0
8127,39115098,19497944#eBags,0
8128,39115099,19497944#eBags,0
8129,39115100,19497944#eBags,0
8133,19502612,19500427#eBags,0
8134,19502613,19500427#eBags,0
8135,19502571,19500427#eBags,0
8136,20524826,19500433#eBags,0
8137,20525081,19500433#eBags,0
8138,19500446,19500453#eBags,0
8139,17756883,19500453#eBags,0
8140,17756903,19500504#eBags,0
8141,17211176,19500504#eBags,0
8144,19519717,19519666#eBags,0
8145,19853735,19519666#eBags,0
8146,19519686,19519695#eBags,0
8147,19853735,19519695#eBags,0
8148,19853735,19519724#eBags,0
8155,25162258,19581646#eBags,0
8156,26128067,19581646#eBags,0
8157,19581651,19581647#eBags,0
8158,26897588,19581647#eBags,0
8159,35333169,19581654#eBags,0
8160,21553567,19581654#eBags,0
8161,25162258,19581755#eBags,0
8162,26128067,19581755#eBags,0
8168,20950615,19612961#eBags,0
8169,19612965,19612968#eBags,0
8170,19613027,19612968#eBags,0
8171,35059242,19688438#eBags,0
8172,37684466,19688438#eBags,0
8173,37684467,19688438#eBags,0
8174,16523327,19691393#eBags,0
8175,12185577,19691393#eBags,0
8176,12184684,19691393#eBags,0
8178,22216647,19857113#eBags,0
8179,16543401,10073779#eBags,0
8180,20844636,10073779#eBags,0
8181,12179528,10073779#eBags,0
8182,10073801,10073782#eBags,0
8183,13803028,10073782#eBags,0
8184,34915177,10073812#eBags,0
8185,36904380,10073812#eBags,0
8186,10989491,10737650#eBags,0
8187,10910105,10910314#eBags,0
8189,10910316,10910317#eBags,0
8193,11068331,11068338#eBags,0
8194,21940114,11068338#eBags,0
8195,11068329,11068338#eBags,0
8196,11068331,11068342#eBags,0
8197,21940114,11068342#eBags,0
8198,11068329,11068342#eBags,0
8199,14311180,11319371#eBags,0
8200,19426192,11319371#eBags,0
8201,12183197,11319371#eBags,0
8202,11988049,11988063#eBags,0
8203,11988066,11988063#eBags,0
8207,12086224,12086221#eBags,0
8208,12086223,12086221#eBags,0
8209,12179498,12179767#eBags,0
8210,36904379,12179767#eBags,0
8214,12179767,12180259#eBags,0
8215,10073801,12180259#eBags,0
8216,12329960,12180259#eBags,0
8217,31723511,12180657#eBags,0
8218,31735261,12180657#eBags,0
8219,12180834,12180657#eBags,0
8221,16621320,12180800#eBags,0
8222,12180878,12180883#eBags,0
8223,12180874,12180883#eBags,0
8224,12181723,12181697#eBags,0
8225,21025458,12181697#eBags,0
8226,13227598,12181697#eBags,0
8227,12181715,12181714#eBags,0
8228,12179544,12181714#eBags,0
8230,12181703,12181753#eBags,0
8231,19519747,12181753#eBags,0
8232,19519746,12181753#eBags,0
8233,12182308,12182311#eBags,0
8234,12182310,12182311#eBags,0
8236,12185510,12182550#eBags,0
8237,14898744,12182550#eBags,0
8238,12183202,12183195#eBags,0
8242,12183902,12183918#eBags,0
8243,12183900,12183918#eBags,0
8244,12184468,12184467#eBags,0
8245,12185577,12184467#eBags,0
8251,12183248,12184898#eBags,0
8252,12183248,12184906#eBags,0
8253,12184899,12184906#eBags,0
8255,16874975,12184989#eBags,0
8259,12183382,12185230#eBags,0
8260,16794879,12185230#eBags,0
8261,17395487,12185289#eBags,0
8262,12180668,12185289#eBags,0
8263,12184902,12185573#eBags,0
8264,12185968,12185573#eBags,0
8271,41564479,17378807#ivgStores,0
8272,41790038,17378807#ivgStores,0
8276,12187293,12187659#eBags,0
8280,17395981,17395976#ivgStores,0
8281,17395972,17395976#ivgStores,0
8290,29854412,29855089#Perf-Moto,0
8291,29197041,29855089#Perf-Moto,0
8295,12359948,12359947#eBags,0
8297,40485763,40307435#Babyhaven,0
8302,26400096,12427363#eBags,0
8303,26400097,12427363#eBags,0
8304,26399713,12427363#eBags,0
8305,12427513,12427512#eBags,0
8306,12427511,12427512#eBags,0
8307,39952262,42889619#Babyhaven,0
8308,12427661,12427673#eBags,0
8309,16944283,12427673#eBags,0
8310,16531857,12427673#eBags,0
8311,32508471,12427805#eBags,0
8312,16540820,13059822#eBags,0
8313,34347088,13241011#eBags,0
8314,13246599,13241011#eBags,0
8315,20897835,13241011#eBags,0
8317,13246478,13246473#eBags,0
8318,13246713,13246473#eBags,0
8319,34347088,13246577#eBags,0
8320,41512707,13246577#eBags,0
8321,13246478,13246577#eBags,0
8322,34347088,13246686#eBags,0
8323,13246712,13246686#eBags,0
8324,13246477,13246686#eBags,0
8325,34912767,13376587#eBags,0
8326,40871131,13376645#eBags,0
8327,13730078,13730081#eBags,0
8328,13730101,13730081#eBags,0
8329,13730105,13730089#eBags,0
8330,13730078,13730089#eBags,0
8331,13730078,13730091#eBags,0
8332,13730101,13730091#eBags,0
8333,13730096,13730095#eBags,0
8334,14712517,13730095#eBags,0
8338,17811941,14118610#eBags,0
8340,14247831,14247824#eBags,0
8343,11068326,14649989#eBags,0
8344,10988693,14659980#eBags,0
8345,10811437,14659980#eBags,0
8346,10988694,14660043#eBags,0
8347,16332618,14660043#eBags,0
8352,14710186,14710183#eBags,0
8354,42540902,14898741#eBags,0
8355,20934750,14898741#eBags,0
8356,14650010,14898771#eBags,0
8357,15681072,14898771#eBags,0
8359,14898810,14898802#eBags,0
8360,17787016,14898830#eBags,0
8361,16561762,14898830#eBags,0
8362,16561918,14898830#eBags,0
8363,14967504,14967491#eBags,0
8364,12548023,14967491#eBags,0
8367,14658813,14972569#eBags,0
8368,14032250,14972569#eBags,0
8376,16523327,15120519#eBags,0
8377,15841965,15120519#eBags,0
8378,22212350,15120519#eBags,0
8379,16565496,15153953#eBags,0
8380,16565502,15153953#eBags,0
8381,29114296,15222292#eBags,0
8382,34944239,15222292#eBags,0
8391,19272060,15580579#eBags,0
8392,16627682,15580579#eBags,0
8393,15637091,15637095#eBags,0
8394,15637085,15637095#eBags,0
8398,15833207,15701625#eBags,0
8399,13252764,15701625#eBags,0
8400,15705830,15705831#eBags,0
8404,15706010,15705846#eBags,0
8405,15722384,15722383#eBags,0
8406,15722382,15722383#eBags,0
8410,15751686,15751628#eBags,0
8411,15751684,15751628#eBags,0
8412,15751625,15751681#eBags,0
8413,15751624,15751681#eBags,0
8414,15751626,15751683#eBags,0
8415,39778681,15751683#eBags,0
8416,39778682,15751683#eBags,0
8417,22214137,15759868#eBags,0
8418,20844637,15759868#eBags,0
8419,14178325,15767533#eBags,0
8420,38587739,15767533#eBags,0
8423,15841886,15841889#eBags,0
8424,15676261,15841889#eBags,0
8425,12342842,15927023#eBags,0
8426,12342841,15927023#eBags,0
8427,22293444,16225372#eBags,0
8428,22290791,16225372#eBags,0
8429,16225387,16225372#eBags,0
8430,22293444,16225374#eBags,0
8431,22290791,16225374#eBags,0
8432,16225387,16225374#eBags,0
8440,16480775,16419363#eBags,0
8441,19339028,16419682#eBags,0
8442,22254957,16419682#eBags,0
8443,16453796,16453809#eBags,0
8444,16453797,16453809#eBags,0
8445,16453808,16453810#eBags,0
8446,16453811,16453810#eBags,0
8448,16419361,16480775#eBags,0
8453,12509680,16561887#eBags,0
8454,12509772,16561887#eBags,0
8455,16927131,16636670#eBags,0
8456,16541376,16636675#eBags,0
8457,22254958,16636675#eBags,0
8460,16660861,16660672#eBags,0
8461,15722382,16660672#eBags,0
8462,16660861,16660677#eBags,0
8463,15722382,16660677#eBags,0
8464,16660729,16660677#eBags,0
8465,29972967,29874905#Perf-Moto,0
8466,29874093,29874905#Perf-Moto,0
8467,29972879,29875054#Perf-Moto,0
8468,29874093,29875054#Perf-Moto,0
8490,16874957,16874958#eBags,0
8491,19502612,16874958#eBags,0
8492,16945378,16874959#eBags,0
8493,19581641,16874959#eBags,0
8494,19581642,16874959#eBags,0
8495,21666195,16874981#eBags,0
8496,24291734,16874981#eBags,0
8497,16918684,16918666#eBags,0
8498,16945379,16918666#eBags,0
8505,22144365,16954411#eBags,0
8506,16954439,16954411#eBags,0
8507,17129626,17129641#eBags,0
8508,17129598,17129641#eBags,0
8510,21551397,17129696#eBags,0
8511,22213960,17129696#eBags,0
8512,22213962,17129696#eBags,0
8513,17182019,17134140#eBags,0
8514,17182073,17134140#eBags,0
8515,17182018,17134140#eBags,0
8516,17182019,17134141#eBags,0
8517,17182018,17134141#eBags,0
8518,29880764,29880724#Perf-Moto,0
8519,30246478,29880724#Perf-Moto,0
8520,19885656,17209469#eBags,0
8521,41285498,17209469#eBags,0
8522,29562147,17209469#eBags,0
8523,17211225,17211250#eBags,0
8524,17211248,17211250#eBags,0
8527,17211255,17211254#eBags,0
8528,17211234,17211254#eBags,0
8532,17134162,17253665#eBags,0
8533,41075857,10196620#ivgStores,0
8539,22251335,11004278#ivgStores,0
8540,21889921,11068310#ivgStores,0
8541,17395941,11068310#ivgStores,0
8542,22313731,11068310#ivgStores,0
8543,17395937,11068334#ivgStores,0
8544,17395941,11068334#ivgStores,0
8545,17395950,11068334#ivgStores,0
8546,17756897,17756888#eBags,0
8547,17134164,17756888#eBags,0
8548,17756888,17756889#eBags,0
8549,27512139,17756889#eBags,0
8550,17756895,17756889#eBags,0
8551,13056988,11082427#ivgStores,0
8552,17756900,17756939#eBags,0
8553,17756938,17756939#eBags,0
8554,14978721,17771277#eBags,0
8555,15172509,17771277#eBags,0
8556,10988694,17787023#eBags,0
8557,21921849,17787036#eBags,0
8558,33947227,17787036#eBags,0
8559,15268314,17787036#eBags,0
8563,40173407,11331662#ivgStores,0
8566,12020332,11331662#ivgStores,0
8568,41107752,11331662#ivgStores,0
8577,11968813,11968795#ivgStores,0
8578,33450364,11968795#ivgStores,0
8579,19853735,19236943#eBags,0
8580,19519710,19236943#eBags,0
8581,19236955,19236944#eBags,0
8582,19853735,19236944#eBags,0
8583,19236949,19236948#eBags,0
8584,19853735,19236958#eBags,0
8585,19236943,19236958#eBags,0
8586,17395972,12181607#ivgStores,0
8587,17395976,12181607#ivgStores,0
8588,19418581,12181607#ivgStores,0
8589,40147386,12184115#ivgStores,0
8590,12179420,12185006#ivgStores,0
8591,12179419,12185006#ivgStores,0
8592,12342532,12185006#ivgStores,0
8594,16627682,19272059#eBags,0
8595,12343507,12343509#ivgStores,0
8596,33617609,12343509#ivgStores,0
8597,21550359,12350801#ivgStores,0
8598,23741405,12350801#ivgStores,0
8599,43174406,12350801#ivgStores,0
8600,12361435,12361434#ivgStores,0
8601,12361439,12361434#ivgStores,0
8602,19329745,19325545#eBags,0
8603,19325542,19325545#eBags,0
8604,19325560,19325559#eBags,0
8605,19325561,19325559#eBags,0
8607,19325559,19325561#eBags,0
8608,29566665,13055918#ivgStores,0
8609,23134545,13055918#ivgStores,0
8610,33946313,13056451#ivgStores,0
8611,32545299,13056451#ivgStores,0
8612,13056449,13056471#ivgStores,0
8613,41260359,13056471#ivgStores,0
8614,32511770,13056606#ivgStores,0
8615,33836735,13056606#ivgStores,0
8616,32511770,13056607#ivgStores,0
8617,33836735,13056607#ivgStores,0
8618,33836735,13056614#ivgStores,0
8619,23135377,13056614#ivgStores,0
8620,32111839,13056614#ivgStores,0
8621,35097852,13056648#ivgStores,0
8622,32699630,13056648#ivgStores,0
8623,35098947,13056648#ivgStores,0
8624,32506902,13056862#ivgStores,0
8625,41440616,13056862#ivgStores,0
8626,34920007,13056892#ivgStores,0
8627,42553195,13056892#ivgStores,0
8628,41081439,13056892#ivgStores,0
8631,33833629,13056900#ivgStores,0
8632,35106409,13056917#ivgStores,0
8633,29566551,13056917#ivgStores,0
8634,23133835,13056948#ivgStores,0
8635,35095337,13056948#ivgStores,0
8636,23147734,13056948#ivgStores,0
8637,41149325,13059771#ivgStores,0
8638,40182247,13059771#ivgStores,0
8639,31155752,13073351#ivgStores,0
8640,9225253,13073396#ivgStores,0
8641,9225260,13073396#ivgStores,0
8642,33347411,13073637#ivgStores,0
8643,22232237,13073637#ivgStores,0
8645,19502566,19500511#eBags,0
8646,19502565,19500511#eBags,0
8648,19519681,19519675#eBags,0
8649,13246902,13246910#ivgStores,0
8650,41246402,13246910#ivgStores,0
8651,32113212,13246969#ivgStores,0
8652,19853735,19519714#eBags,0
8653,31520138,13952212#ivgStores,0
8655,32543409,13952212#ivgStores,0
8656,19530831,19530781#eBags,0
8660,15435530,19574563#eBags,0
8661,16874981,19574563#eBags,0
8662,20627186,19581631#eBags,0
8663,21553571,19581631#eBags,0
8664,19581651,19581756#eBags,0
8665,26897588,19581756#eBags,0
8666,19592320,19592321#eBags,0
8667,19502566,19592321#eBags,0
8668,19612479,19612483#eBags,0
8671,20950620,19612973#eBags,0
8674,19853730,19853731#eBags,0
8675,19853735,19853731#eBags,0
8676,19519674,19853733#eBags,0
8677,19853735,19853733#eBags,0
8678,29563951,19854282#eBags,0
8679,10333411,10333396#eBags,0
8680,10333409,10333396#eBags,0
8683,16596698,10910124#eBags,0
8684,10910125,10910124#eBags,0
8685,12186516,10910124#eBags,0
8686,12179591,10988695#eBags,0
8687,21921849,10988695#eBags,0
8688,12184897,11068310#eBags,0
8689,12184899,11068310#eBags,0
8690,12184898,11068310#eBags,0
8691,29561878,11082497#eBags,0
8692,13376611,11082497#eBags,0
8693,11988049,11988062#eBags,0
8694,11988051,11988062#eBags,0
8695,11988066,11988062#eBags,0
8696,34927643,11988075#eBags,0
8697,32109155,14235463#ivgStores,0
8698,10333411,12174308#eBags,0
8699,10988708,12174308#eBags,0
8700,12342279,12179420#eBags,0
8714,12181113,12181111#eBags,0
8715,12181112,12181111#eBags,0
8716,9225288,12181111#eBags,0
8718,12181994,12181113#eBags,0
8721,12181617,12181621#eBags,0
8722,12181607,12181621#eBags,0
8723,12183225,12181621#eBags,0
8725,12181721,12181720#eBags,0
8726,12181723,12181752#eBags,0
8727,12181703,12181752#eBags,0
8728,19519747,12181752#eBags,0
8729,26382414,12181792#eBags,0
8730,33342827,12181792#eBags,0
8731,17270660,12181792#eBags,0
8733,13983018,12182301#eBags,0
8734,13264989,12183303#eBags,0
8735,12427654,12183303#eBags,0
8736,23084682,12183303#eBags,0
8742,22781940,12184885#eBags,0
8743,12184884,12184885#eBags,0
8744,12181613,12184885#eBags,0
8745,12186755,12185764#eBags,0
